p,mean_log_ratio,p16_log_ratio,p84_log_ratio
0.0032082966307188134,1.9407241254192311,1.9407241254192311,1.9407241254192311
0.003334347802678511,1.9103287259393538,1.9103287259393538,1.9103287259393538
0.0034653514150703867,1.880016591111822,1.880016591111822,1.880016591111822
0.0036015020449527467,1.8497887123118844,1.8497887123118844,1.8497887123118844
0.0037430019141465147,1.819646097088563,1.819646097088563,1.819646097088563
0.003890061189591333,1.789589769499748,1.789589769499748,1.789589769499748
0.004042898295502278,1.7596207704565856,1.7596207704565856,1.7596207704565856
0.004201740237791058,1.7297401580774794,1.7297401580774794,1.7297401580774794
0.004366822941233318,1.699949008052165,1.699949008052165,1.699949008052165
0.004538391599883073,1.670248414016176,1.670248414016176,1.670248414016176
0.004716701041254492,1.640639487936206,1.640639487936206,1.640639487936206
0.004902016104812206,1.6111233605067674,1.6111233605067674,1.6111233605067674
0.00509461203533202,1.5817011815586506,1.5817011815586506,1.5817011815586506
0.005294774891716559,1.5523741204796662,1.5523741204796662,1.5523741204796662
0.0055028019718728295,1.5231433666482108,1.5231433666482108,1.5231433666482108
0.005719002254282901,1.4940101298802202,1.4940101298802202,1.4940101298802202
0.005943696856923487,1.4649756408900791,1.4649756408900791,1.4649756408900791
0.006177219514216089,1.436041151766139,1.436041151766139,1.436041151766139
0.006419917072716089,1.4072079364614696,1.4072079364614696,1.4072079364614696
0.006672150006277038,1.3784772913005845,1.3784772913005845,1.3784772913005845
0.006934292951455294,1.3498505355028378,1.3498505355028378,1.3498505355028378
0.007206735263950243,1.3213290117232845,1.3213290117232845,1.3213290117232845
0.007489881596906576,1.292914086611855,1.292914086611855,1.292914086611855
0.007784152501937541,1.2646071513916752,1.2646071513916752,1.2646071513916752
0.008089985053761904,1.2364096224575,1.2364096224575,1.2364096224575
0.008407833499382284,1.2083229419952262,1.2083229419952262,1.2083229419952262
0.008738169932769272,1.1803485786235066,1.1803485786235066,1.1803485786235066
0.009081484996053093,1.152488028058626,1.152488028058626,1.152488028058626
0.009438288608264733,1.1247428138037439,1.1247428138037439,1.1247428138037439
0.009809110722708379,1.097114487863821,1.097114487863821,1.097114487863821
0.010194502114090667,1.0696046314874765,1.0696046314874765,1.0696046314874765
0.01059503519657525,1.0422148559372726,1.0422148559372726,1.0422148559372726
0.011011304873978273,1.0149468032898283,1.0149468032898283,1.0149468032898283
0.011443929423367112,0.9878021472674281,0.9878021472674281,0.9878021472674281
0.011893551413375019,0.9607825941027761,0.9607825941027761,0.9607825941027761
0.012360838658595519,0.9338898834387174,0.9338898834387174,0.9338898834387174
0.012846485211474133,0.9071257892648282,0.9071257892648282,0.9071257892648282
0.013351212393170669,0.8804921208929328,0.8804921208929328,0.8804921208929328
0.01387576986492318,0.8539907239737332,0.8539907239737332,0.8539907239737332
0.014420936741504884,0.8276234815568403,0.8276234815568403,0.8276234815568403
0.014987522748427828,0.801392315196734,0.801392315196734,0.801392315196734
0.015576369424612081,0.7752991861072568,0.7752991861072568,0.7752991861072568
0.016188351372306738,0.7493460963674974,0.7493460963674974,0.7493460963674974
0.01682437755611924,0.7235350901820522,0.7235350901820522,0.7235350901820522
0.01748539265308241,0.6978682551989338,0.6978682551989338,0.6978682551989338
0.01817237845576446,0.6723477238885348,0.6723477238885348,0.6723477238885348
0.018886355330505932,0.6469756749873675,0.6469756749873675,0.6469756749873675
0.01962838373294954,0.621754335010534,0.621754335010534,0.621754335010534
0.020399565783113822,0.5966859798371453,0.5966859798371453,0.5966859798371453
0.021201046902350088,0.5717729363732499,0.5717729363732499,0.5717729363732499
0.022034017514613872,0.5470175842971251,0.5470175842971251,0.5470175842971251
0.02289971481457807,0.5224223578921753,0.5224223578921753,0.5224223578921753
0.02379942460521349,0.4979897479730158,0.4979897479730158,0.4979897479730158
0.02473448320756642,0.47372230391081366,0.47372230391081366,0.47372230391081366
0.025706279445569698,0.4496226357643159,0.4496226357643159,0.4496226357643159
0.026716256708835248,0.4256934165235791,0.4256934165235791,0.4256934165235791
0.02776591509649195,0.4019373844738599,0.4019373844738599,0.4019373844738599
0.02885681364525302,0.37835734568779217,0.37835734568779217,0.37835734568779217
0.029990572645022216,0.354956176654513,0.354956176654513,0.354956176654513
0.031168876045478185,0.33173682705517094,0.33173682705517094,0.33173682705517094
0.0323934739572114,0.3087023226949319,0.3087023226949319,0.3087023226949319
0.033666185251128605,0.28585576860245215,0.28585576860245215,0.28585576860245215
0.03498890025998555,0.26320035230863853,0.26320035230863853,0.26320035230863853
0.03636358358606064,0.24073934731752997,0.24073934731752997,0.24073934731752997
0.03779227701913958,0.21847611678315856,0.21847611678315856,0.21847611678315856
0.039277102569145114,0.19641411740741846,0.19641411740741846,0.19641411740741846
0.04082026561791615,0.17455690357524875,0.17455690357524875,0.17455690357524875
0.04242405819481747,0.1529081317448321,0.1529081317448321,0.1529081317448321
0.044090862381045384,0.13147156511203012,0.13147156511203012,0.13147156511203012
0.04582315384768548,0.11025107856996669,0.11025107856996669,0.11025107856996669
0.0476235055327777,0.08925066398651946,0.08925066398651946,0.08925066398651946
0.04949459146284978,0.06847443582454127,0.06847443582454127,0.06847443582454127
0.05143919072459594,0.04792663713182737,0.04792663713182737,0.04792663713182737
0.05346019159259886,0.027611645930413226,0.027611645930413226,0.027611645930413226
0.05556059581922647,0.007533982037449428,0.007533982037449428,0.007533982037449428
0.05774352309307498,-0.012301685646990197,-0.012301685646990197,-0.012301685646990197
0.06001221567258033,-0.03189053134647959,-0.03189053134647959,-0.03189053134647959
0.062370043201680055,-0.05122756406673339,-0.05122756406673339,-0.05122756406673339
0.06482050771467839,-0.07030761865940806,-0.07030761865940806,-0.07030761865940806
0.0673672488377481,-0.08912534623998836,-0.08912534623998836,-0.08912534623998836
0.07001404919479488,-0.10767520390331181,-0.10767520390331181,-0.10767520390331181
0.07276484002571325,-0.12595144367457556,-0.12595144367457556,-0.12595144367457556
0.075623707025379,-0.1439481006271719,-0.1439481006271719,-0.1439481006271719
0.07859489641205049,-0.1616589800914975,-0.1616589800914975,-0.1616589800914975
0.08168282123419204,-0.17907764387076316,-0.17907764387076316,-0.17907764387076316
0.0848920679250871,-0.1961973953706982,-0.1961973953706982,-0.1961973953706982
0.08822740311497625,-0.21301126353981636,-0.21301126353981636,-0.21301126353981636
0.09169378071083822,-0.22951198550530238,-0.22951198550530238,-0.22951198550530238
0.09529634925432942,-0.2456919877765211,-0.2456919877765211,-0.2456919877765211
0.09904045956881032,-0.26154336587332816,-0.26154336587332816,-0.26154336587332816
0.10293167270681688,-0.2770578622195778,-0.2770578622195778,-0.2770578622195778
0.10697576820978134,-0.29222684212311073,-0.29222684212311073,-0.29222684212311073
0.11117875269227004,-0.3070412676417933,-0.3070412676417933,-0.3070412676417933
0.11554686876348813,-0.32149166911029176,-0.32149166911029176,-0.32149166911029176
0.12008660429930343,-0.33556811407393383,-0.33556811407393383,-0.33556811407393383
0.12480470207855891,-0.34926017334338144,-0.34926017334338144,-0.34926017334338144
0.12970816979798802,-0.3625568838464082,-0.3625568838464082,-0.3625568838464082
0.13480429048060716,-0.37544670790995543,-0.37544670790995543,-0.37544670790995543
0.14010063329304487,-0.38791748855575586,-0.38791748855575586,-0.38791748855575586
0.14560506478787427,-0.3999564003350756,-0.3999564003350756,-0.3999564003350756
0.1513257605876472,-0.4115498951610663,-0.4115498951610663,-0.4115498951610663
0.15727121752798362,-0.42268364251905277,-0.42268364251905277,-0.42268364251905277
0.1634502662777524,-0.43334246334376697,-0.43334246334376697,-0.43334246334376697
0.16987208445508803,-0.44351025674555,-0.44351025674555,-0.44351025674555
0.1765462102587244,-0.4531699186416642,-0.4531699186416642,-0.4531699186416642
0.1834825566348913,-0.4623032512004239,-0.4623032512004239,-0.4623032512004239
0.19069142600081623,-0.4708908618300457,-0.4708908618300457,-0.4708908618300457
0.19818352554669982,-0.47891205023525235,-0.47891205023525235,-0.47891205023525235
0.20596998313889214,-0.4863446818155134,-0.4863446818155134,-0.4863446818155134
0.2140623638478913,-0.4931650453803733,-0.4931650453803733,-0.4931650453803733
0.22247268712571233,-0.49934769279854346,-0.49934769279854346,-0.49934769279854346
0.23121344465814023,-0.5048652577638947,-0.5048652577638947,-0.5048652577638947
0.2402976189183821,-0.509688250335591,-0.509688250335591,-0.509688250335591
0.24973870244967658,-0.513784823268299,-0.513784823268299,-0.513784823268299
0.2595507179054988,-0.5171205053624943,-0.5171205053624943,-0.5171205053624943
0.26974823887712973,-0.519657896096713,-0.519657896096713,-0.519657896096713
0.28034641153952095,-0.5213563146039694,-0.5213563146039694,-0.5213563146039694
0.2913609771476062,-0.5221713945595823,-0.5221713945595823,-0.5221713945595823
0.302808295416475,-0.5220546146726435,-0.5220546146726435,-0.5220546146726435
0.31470536882013106,-0.5209527521062347,-0.5209527521062347,-0.5209527521062347
0.32706986784492903,-0.518807243142008,-0.518807243142008,-0.518807243142008
0.33992015723519614,-0.5155534315496909,-0.5155534315496909,-0.5155534315496909
0.35327532327002137,-0.5111196801447181,-0.5111196801447181,-0.5111196801447181
0.367155202111726,-0.5054263145357362,-0.5054263145357362,-0.5054263145357362
0.38158040926812054,-0.49838435954691496,-0.49838435954691496,-0.49838435954691496
0.39657237021230857,-0.4898940174991886,-0.4898940174991886,-0.4898940174991886
0.4121533522055152,-0.47984282238218096,-0.47984282238218096,-0.47984282238218096
0.4283464973702072,-0.4681033834019273,-0.4681033834019273,-0.4681033834019273
0.4451758570626268,-0.4545306031871247,-0.4545306031871247,-0.4545306031871247
0.4626664275957926,-0.4389582167119597,-0.4389582167119597,-0.4389582167119597
0.4808441873660257,-0.4211944416502832,-0.4211944416502832,-0.4211944416502832
0.49973613543814477,-0.4010164515570048,-0.4010164515570048,-0.4010164515570048
0.5193703316466398,-0.3781632676208542,-0.3781632676208542,-0.3781632676208542
0.5397759382723858,-0.3523264928818549,-0.3523264928818549,-0.3523264928818549
0.5609832633567979,-0.32313805203639456,-0.32313805203639456,-0.32313805203639456
0.5830238057177632,-0.2901536949011729,-0.2901536949011729,-0.2901536949011729
0.6059303017342054,-0.25283037575064454,-0.25283037575064454,-0.25283037575064454
0.6297367739687804,-0.2104945600048672,-0.2104945600048672,-0.2104945600048672
0.6544785817009093,-0.16229670792389694,-0.16229670792389694,-0.16229670792389694
0.6801924734452132,-0.1071440033720387,-0.1071440033720387,-0.1071440033720387
0.70691664153335,-0.0435975186749406,-0.0435975186749406,-0.0435975186749406
0.7346907788403252,0.030291442478745798,0.030291442478745798,0.030291442478745798
0.7635561377395286,0.11725485531389308,0.11725485531389308,0.11725485531389308
0.7935555913740641,0.22129374386975628,0.22129374386975628,0.22129374386975628
0.8247336973353755,0.3486108383166579,0.3486108383166579,0.3486108383166579
0.8571367638437501,0.5095971646963043,0.5095971646963043,0.5095971646963043
0.8908129185289975,0.7237315317393118,0.7237315317393118,0.7237315317393118
0.9258121799134593,1.0347417967742516,1.0347417967742516,1.0347417967742516
0.9621865317035259,1.5821406440785069,1.5821406440785069,1.5821406440785069
0.99999,8.343251184787672,8.343251184787672,8.343251184787672
