p,mean_log_ratio
0.09169378071083822,0.32543038070134006
0.09529634925432942,0.30429870300296624
0.09904045956881032,0.2834151375579792
0.10293167270681688,0.2627852292253609
0.10697576820978134,0.24241476074973192
0.11117875269227004,0.22230976920835924
0.11554686876348813,0.20247656394009775
0.12008660429930343,0.18292174611723638
0.12480470207855891,0.16365223014190766
0.12970816979798802,0.1446752670724698
0.13480429048060716,0.1259984703126223
0.14010063329304487,0.10762984382766447
0.14560506478787427,0.08957781318891982
0.1513257605876472,0.07185125978989958
0.15727121752798362,0.05445955862736063
0.1634502662777524,0.037412620098313656
0.16987208445508803,0.020720936331930746
0.1765462102587244,0.004395632655116855
0.1834825566348913,-0.011551475115322507
0.19069142600081623,-0.027107816749481407
0.19818352554669982,-0.042259996113215736
0.20596998313889214,-0.05699371101411073
0.2140623638478913,-0.07129366310034539
0.22247268712571233,-0.08514345630064837
0.23121344465814023,-0.098525482018601
0.2402976189183821,-0.11142078896096497
0.24973870244967658,-0.12380893507296341
0.2595507179054988,-0.13566781855498225
0.26974823887712973,-0.14697348432107815
0.28034641153952095,-0.1576999014988202
0.2913609771476062,-0.16781870662178658
0.302808295416475,-0.17729890597680562
0.31470536882013106,-0.18610652906668806
0.32706986784492903,-0.1942042232403792
0.33992015723519614,-0.20155077709742344
0.35327532327002137,-0.2081005571166817
0.367155202111726,-0.21380283784838344
0.38158040926812054,-0.2186010006067683
0.39657237021230857,-0.2224315684329791
0.4121533522055152,-0.22522303548744316
0.4283464973702072,-0.22689443599917558
0.4451758570626268,-0.22735358001198167
0.4626664275957926,-0.22649485828913588
0.4808441873660257,-0.2241964836364179
0.49973613543814477,-0.22031698559509585
0.5193703316466398,-0.21469070210387123
0.5397759382723858,-0.20712190273180475
0.5609832633567979,-0.19737701268955843
0.5830238057177632,-0.18517414992076472
0.6059303017342054,-0.17016877793827592
0.6297367739687804,-0.15193360429307992
0.6544785817009093,-0.12992971175193882
0.6801924734452132,-0.10346389132233336
0.70691664153335,-0.07162341872791278
0.7346907788403252,-0.033172254320232686
0.7635561377395286,0.013622431814639648
0.7935555913740641,0.07129836123649833
0.8247336973353755,0.1437896885962788
0.8571367638437501,0.23768700377390756
0.8908129185289975,0.3653448501797984
0.9258121799134593,0.5544978158615393
0.9621865317035259,0.8936323756425838
0.99999,5.173888680524151
