p,mean_log_ratio,p16_log_ratio,p84_log_ratio
0.0032082966307188134,2.765586360953649,1.7747619756286865,3.137042100122454
0.003334347802678511,2.7330871405545474,1.7526067007423476,3.1024619646915688
0.0034653514150703867,2.700657570661961,1.7305005229822237,3.0679485027200077
0.0036015020449527467,2.668298456464565,1.708444012498294,3.0335024731618927
0.0037430019141465147,2.6360106154762843,1.6864377482569863,2.99912464617912
0.003890061189591333,2.6037948777645985,1.6644823182076278,2.9648158033344143
0.004042898295502278,2.5716520861844137,1.6425783194530967,2.930576737788603
0.004201740237791058,2.5395830966176716,1.620726358424743,2.8964082545022665
0.004366822941233318,2.5075887782189703,1.5989270510617946,2.8623111704419504
0.004538391599883073,2.475670013667372,1.5771810229954175,2.8282863147910766
0.004716701041254492,2.4438276994246935,1.5554889097376041,2.7943345291657624
0.004902016104812206,2.4120627460004953,1.533851356875085,2.7604566678357205
0.00509461203533202,2.380376078224096,1.5122690202684987,2.726653597950455
0.005294774891716559,2.348768635523848,1.490742566257002,2.6929261997709633
0.0055028019718728295,2.3172413722140157,1.4692726718685511,2.6592753669071687
0.005719002254282901,2.2857952577895833,1.4478600250361604,2.6257020065613355
0.005943696856923487,2.2544312772293185,1.4265053248203063,2.5922070397777146
0.006177219514216089,2.2231504313074675,1.4052092816378203,2.558791401698695
0.006419917072716089,2.191953736914467,1.3839726174975258,2.5254560418277565
0.006672150006277038,2.1608422273870906,1.3627960662429497,2.4922019242995277
0.006934292951455294,2.1298169528484565,1.3416803738024183,2.459030028157266
0.007206735263950243,2.098878980558349,1.3206262984468715,2.4259413476381364
0.007489881596906576,2.068029395274373,1.2996346110558148,2.3929368924666257
0.007784152501937541,2.0372692996244273,1.278706095391721,2.360017688156501
0.008089985053761904,2.0065998144910817,1.2578415483833694,2.32718477632176
0.008407833499382284,1.9760220794084233,1.2370417804185163,2.294439214996966
0.008738169932769272,1.9455372529719905,1.2160546024159307,2.2617820789674705
0.009081484996053093,1.9151465132625045,1.1944606428533422,2.229214460110072
0.009438288608264733,1.8848510582840292,1.1729404554180651,2.1967374677445526
0.009809110722708379,1.854652106417399,1.1514950001613373,2.1643522289968
0.010194502114090667,1.8245508968896278,1.1301252541437516,2.132059889173986
0.01059503519657525,1.7945486902602321,1.1088322118511738,2.0998616121526035
0.011011304873978273,1.7646467689253098,1.087616885626201,2.067758580779946
0.011443929423367112,1.7348464376403883,1.066480306116058,2.035751997289842
0.011893551413375019,1.705149024063047,1.0454235227378006,2.003843083733426
0.012360838658595519,1.6755558793164416,1.0244476041618,1.9720330824258183
0.012846485211474133,1.646068378574871,1.0035536388144983,1.9403232564095751
0.013351212393170669,1.6166879216726684,0.9827427354015482,1.9087148899359698
0.01387576986492318,1.587415933737751,0.9620160234524736,1.8772092889650593
0.014420936741504884,1.5582538658512433,0.9413746538881013,1.8458077816857301
0.014987522748427828,1.5292031957347272,0.920819799612078,1.8145117190568696
0.015576369424612081,1.5002654284667325,0.9003526561278768,1.7833224753709696
0.016188351372306738,1.4714420972302291,0.8799744421828232,1.752241448841527
0.01682437755611924,1.442734764092988,0.859686400440713,1.7212700622157022
0.01748539265308241,1.414145020822817,0.839489798184798,1.6904097634138424
0.01817237845576446,1.3856744897398159,0.8193859280529461,1.6596620261975181
0.018886355330505932,1.3573248246079417,0.7993761088069639,1.629028350867917
0.01962838373294954,1.3290977115683729,0.7794616861382139,1.5985102649965357
0.020399565783113822,1.3009948701172898,0.7596440335117879,1.5681093241902537
0.021201046902350088,1.2730180541309224,0.739924553051666,1.5378271128930259
0.022034017514613872,1.2451690529409163,0.7203046764694915,1.5076652452266357
0.02289971481457807,1.2174496924632716,0.7007858660397595,1.477625365873067
0.02379942460521349,1.1898618363843956,0.6813696156244374,1.4477091510013076
0.02473448320756642,1.1624073874080343,0.6620574517502635,1.4179183092415937
0.025706279445569698,1.1350882885671587,0.6428509347422103,1.3882545827103039
0.026716256708835248,1.1079065246051865,0.6237516599168557,1.358719748088999
0.02776591509649195,1.080864123431265,0.6047612588397269,1.3293156177613825
0.02885681364525302,1.0539631576547002,0.5858814006509504,1.3000440410122114
0.029990572645022216,1.027205746204017,0.5671137934639212,1.2709069052925268
0.031168876045478185,1.0005940560365831,0.5484601858420518,1.2419061375559461
0.0323934739572114,0.974130303945193,0.5299223683590805,1.213043705671125
0.033666185251128605,0.9478167584685228,0.5115021752488457,1.1843216199158655
0.03498890025998555,0.9216557419129522,0.4932014861509346,1.1557419345589046
0.03636358358606064,0.8956496324938289,0.47502222795911214,1.127306749535797
0.03779227701913958,0.8698008666049748,0.4569663767800481,1.0990182122259413
0.039277102569145114,0.8441119412259186,0.43903596001044476,1.0708785193383181
0.04082026561791615,0.8185854164771939,0.4212330585414001,1.0428899189142198
0.04242405819481747,0.793223918334896,0.40355980909957095,1.0150547124559102
0.044090862381045384,0.7680301415166845,0.3860184067355358,0.9873752571909752
0.04582315384768548,0.7430068525524774,0.36861110747067966,0.9598539684829581
0.0476235055327777,0.7181568930542583,0.3513402311149113,0.932493322399814
0.04949459146284978,0.6934831832007374,0.3340917977079187,0.9052958584528084
0.05143919072459594,0.6689887254539946,0.3167392382407185,0.8782641825195404
0.05346019159259886,0.6446766085268621,0.2995358567099143,0.8514009699661398
0.05556059581922647,0.620550011621513,0.28248436951910477,0.824708968985015
0.05774352309307498,0.5966122089616679,0.2655875777663816,0.7981910041661003
0.06001221567258033,0.5728665746429845,0.24884837161353396,0.7718499803212957
0.062370043201680055,0.5493165878285515,0.23226973496451245,0.7456888865836448
0.06482050771467839,0.5259658383190863,0.21585475047958125,0.719710800804991
0.0673672488377481,0.5028180325303275,0.19960660495416882,0.6939188942781154
0.07001404919479488,0.47987699991345656,0.18352859509442956,0.6683164368120955
0.07276484002571325,0.4571466998580019,0.16762413372473878,0.6429068021924813
0.075623707025379,0.4346312291207838,0.15073756730006269,0.6176934740611966
0.07859489641205049,0.4123348298290678,0.13241543635398792,0.5927619886772495
0.08168282123419204,0.3902618981112173,0.11433158566317835,0.5680495781363316
0.0848920679250871,0.36841699341393636,0.09649122679276971,0.5435431857970794
0.08822740311497625,0.3468048485717034,0.07889977892589962,0.5170311502955012
0.09169378071083822,0.32543038070134006,0.06156288196575735,0.49022765450550687
0.09529634925432942,0.30429870300296624,0.04448641072185864,0.46383180361591814
0.09904045956881032,0.2834151375579792,0.02767649028873578,0.4378532101294551
0.10293167270681688,0.2627852292253609,0.011139512738014114,0.4123019061225305
0.10697576820978134,0.24241476074973192,-0.005117844740739354,0.3871883717568007
0.11117875269227004,0.22230976920835924,-0.02108860009847196,0.36252356630609567
0.11554686876348813,0.20247656394009775,-0.035355980822518875,0.33831896196697137
0.12008660429930343,0.18292174611723638,-0.046225149360261536,0.31458658075492757
0.12480470207855891,0.16365223014190766,-0.05686371376054539,0.2913390348271353
0.12970816979798802,0.1446752670724698,-0.06726533282693214,0.2685895706170935
0.13480429048060716,0.1259984703126223,-0.07742333771753766,0.2463521172179808
0.14010063329304487,0.10762984382766447,-0.08733070644717705,0.2246413395108427
0.14560506478787427,0.08957781318891982,-0.09698003584182734,0.20347269660248518
0.1513257605876472,0.07185125978989958,-0.10636351063607788,0.18286250621781006
0.15727121752798362,0.05445955862736063,-0.11547286935957708,0.1628280157843548
0.1634502662777524,0.037412620098313656,-0.12429936660635268,0.14338748105551452
0.16987208445508803,0.020720936331930746,-0.13283373121973696,0.12456025324630433
0.1765462102587244,0.004395632655116855,-0.14106611985375767,0.10641645754056615
0.1834825566348913,-0.011551475115322507,-0.14898606528704844,0.08908450160520044
0.19069142600081623,-0.027107816749481407,-0.1566692292145628,0.07243001767978814
0.19818352554669982,-0.042259996113215736,-0.17003627667338467,0.05647779479662932
0.20596998313889214,-0.05699371101411073,-0.18333888846701374,0.041254325486963825
0.2140623638478913,-0.07129366310034539,-0.19624595014051713,0.02678797490957349
0.22247268712571233,-0.08514345630064837,-0.2087424870914378,0.013109171465895474
0.23121344465814023,-0.098525482018601,-0.22082618410180468,-0.0025546218476869276
0.2402976189183821,-0.11142078896096497,-0.2328033378781687,-0.019014603761668636
0.24973870244967658,-0.12380893507296341,-0.24431235865354547,-0.03504361769999521
0.2595507179054988,-0.13566781855498225,-0.25533286073845923,-0.05062401687642602
0.26974823887712973,-0.14697348432107815,-0.2658427492679505,-0.06573669043727702
0.28034641153952095,-0.1576999014988202,-0.2758180149993522,-0.08036088742274196
0.2913609771476062,-0.16781870662178658,-0.285232497469686,-0.09447401357034746
0.302808295416475,-0.17729890597680562,-0.2940576104830298,-0.10805139578514987
0.31470536882013106,-0.18610652906668806,-0.3022620225135502,-0.12106600791288656
0.32706986784492903,-0.1942042232403792,-0.3095838577594528,-0.1334881499412774
0.33992015723519614,-0.20155077709742344,-0.3111720327985469,-0.14528507081927067
0.35327532327002137,-0.2081005571166817,-0.3108879241781675,-0.15642052258502218
0.367155202111726,-0.21380283784838344,-0.3097432228058767,-0.16685423023934995
0.38158040926812054,-0.2186010006067683,-0.30888718390741826,-0.17654125752543343
0.39657237021230857,-0.2224315684329791,-0.30904184626085723,-0.18539795180041352
0.4121533522055152,-0.22522303548744316,-0.30518968895025317,-0.1929368078551275
0.4283464973702072,-0.22689443599917558,-0.30040922948799725,-0.19955622819174004
0.4451758570626268,-0.22735358001198167,-0.2998801571898222,-0.19956918579828456
0.4626664275957926,-0.22649485828913588,-0.29992371423509634,-0.19383731699603432
0.4808441873660257,-0.2241964836364179,-0.29853359647067773,-0.18684539555740087
0.49973613543814477,-0.22031698559509585,-0.29641606148133387,-0.1780162316005067
0.5193703316466398,-0.21469070210387123,-0.29260389629841205,-0.16760780862068372
0.5397759382723858,-0.20712190273180475,-0.2869082132170041,-0.15548148997536573
0.5609832633567979,-0.19737701268955843,-0.2791036089898383,-0.1414271479044401
0.5830238057177632,-0.18517414992076472,-0.26891806896850096,-0.13414117105346063
0.6059303017342054,-0.17016877793827592,-0.2545665968466933,-0.14580195784129774
0.6297367739687804,-0.15193360429307992,-0.23666958756208706,-0.139505709167649
0.6544785817009093,-0.12992971175193882,-0.21513387257551786,-0.10610894778984102
0.6801924734452132,-0.10346389132233336,-0.1896399787303628,-0.06735041877091107
0.70691664153335,-0.07162341872791278,-0.1669256898248102,-0.022125194505014663
0.7346907788403252,-0.033172254320232686,-0.13207535157217107,0.03106308022812406
0.7635561377395286,0.013622431814639648,-0.09947982619313102,0.09431220571747553
0.7935555913740641,0.07129836123649833,-0.059147955315721826,0.1551492740123369
0.8247336973353755,0.1437896885962788,-0.002843158551968509,0.22715957514830706
0.8571367638437501,0.23768700377390756,0.08277352148486213,0.3308442174349701
0.8908129185289975,0.3653448501797984,0.1992735946579523,0.47209670443201107
0.9258121799134593,0.5544978158615393,0.3621629175492715,0.6781296602756619
0.9621865317035259,0.8936323756425838,0.61389055371657,1.0422173001036028
0.99999,5.173888680524151,4.0137088417097315,5.601754249088436
