p,mean_log_ratio
0.09528996147057715,0.5462810105304601
0.09903378351949971,0.5218527832677318
0.10292469560096822,0.4976927150580114
0.10696847669629929,0.47380673028578474
0.11117113283567572,0.4502010092415703
0.11553890601860878,0.4268820061517778
0.12007828348487441,0.4038564688638586
0.12479600734969364,0.3811314603698414
0.12969908461746604,0.3587143823753126
0.13479479758893023,0.33661300114843723
0.14009071467720938,0.31483547591552913
0.14559470164880461,0.29339039010656853
0.15131493330623266,0.27228678579695836
0.15725990562966086,0.2515342017417561
0.16343844839557026,0.2311427154569939
0.16985973829119017,0.21112298987109587
0.17653331254418353,0.1914863251498458
0.18346908308782384,0.17224471639325128
0.19067735128270508,0.15341091801500914
0.1981688232168475,0.13499851574877703
0.2059546256069277,0.1170220073846979
0.21404632232424567,0.09949689353035948
0.22245593156997645,0.0824397799196953
0.2311959437252174,0.0658684930703603
0.24027933990233946,0.04980221142627882
0.24971961122519748,0.034261614531882686
0.2595307788668376,0.019269053286814712
0.26972741487445895,0.004848744948654117
0.28032466381256127,-0.008973002682197665
0.2913382652564271,-0.022167532505902126
0.3027845771693422,-0.0347035382070799
0.3146806001982768,-0.0465467150787715
0.3270440029241165,-0.057659351562867056
0.33989314810393995,-0.06799984901998217
0.35324711994432256,-0.07752215406120488
0.36712575244617635,-0.08617508363257374
0.3815496588632201,-0.09390151760110252
0.39654026231783557,-0.1006374263704178
0.4121198276197844,-0.10631069137255396
0.42831149433504023,-0.11083966315466862
0.44513931115385186,-0.11413138376072442
0.4626282716090889,-0.11607937504806039
0.48080435119791143,-0.11656085922190051
0.4996945459619055,-0.11543322719876481
0.5193269125829809,-0.11252949652988076
0.5397306100545911,-0.1076523908402409
0.5609359429901571,-0.10056650617162863
0.5829744066330262,-0.09098777090590704
0.6058787336348184,-0.07856899345404164
0.6296829426716303,-0.06287961448227923
0.6544223889703088,-0.04337662985521873
0.6801338168198428,-0.01936161899815953
0.7068554141458556,0.010084938737615583
0.7346268692292608,0.046208185641566035
0.7634894296533268,0.09075354420405933
0.7934859635666928,0.14627687131732897
0.8246610233533294,0.21673981741350978
0.8570609118040192,0.30877760118155834
0.890733750887624,0.43482440233406205
0.9257295532242872,0.6227781794128118
0.9621002963667371,0.9615361779240744
0.9999,4.065754484595598
